competition_id,competition_name,competition_country_name,season_id,season_name,match_id,match_date,kick_off,stadium,id,period,minute,second,timestamp,timezone,datetime,goal_datetime
11,La Liga,Spain,22,2010/2011,69306,2010-11-20,20:00:00.000,Power Horse Stadium – Estadio de los Juegos Mediterráneos,46ac3937-abd4-411b-a08f-7aa0ea5ff72e,2,66,36,00:21:36.833,Europe/Madrid,2010-11-20 19:00:00+00:00,2010-11-20 20:21:36+00:00
11,La Liga,Spain,22,2010/2011,69307,2010-12-04,20:45:00.000,Estadio El Sadar,a48154d8-0c80-4ad7-9bd2-f7e9320c9673,2,64,19,00:19:19.316,Europe/Madrid,2010-12-04 19:45:00+00:00,2010-12-04 21:04:19+00:00
11,La Liga,Spain,22,2010/2011,69307,2010-12-04,20:45:00.000,Estadio El Sadar,87b481f1-463f-439b-974b-61a08f40e7fd,2,83,0,00:38:00.640,Europe/Madrid,2010-12-04 19:45:00+00:00,2010-12-04 21:23:00+00:00
11,La Liga,Spain,22,2010/2011,69302,2010-12-12,21:00:00.000,Spotify Camp Nou,133e1c64-3061-473e-9938-30f1f02152ce,2,46,3,00:01:03.345,Europe/Madrid,2010-12-12 20:00:00+00:00,2010-12-12 21:01:03+00:00
11,La Liga,Spain,22,2010/2011,69302,2010-12-12,21:00:00.000,Spotify Camp Nou,32f6fc02-f7ba-4d32-af38-991108ac1842,2,86,13,00:41:13.186,Europe/Madrid,2010-12-12 20:00:00+00:00,2010-12-12 21:41:13+00:00
11,La Liga,Spain,22,2010/2011,69280,2011-01-08,22:00:00.000,Estadio Abanca-Riazor,551bfd25-edd7-440d-86c6-6fac563726ba,2,51,0,00:06:00.720,Europe/Madrid,2011-01-08 21:00:00+00:00,2011-01-08 22:06:00+00:00
11,La Liga,Spain,22,2010/2011,69295,2011-01-22,20:00:00.000,Spotify Camp Nou,dac75d97-56e4-4576-b4f2-82d99046a67a,1,32,44,00:32:44.286,Europe/Madrid,2011-01-22 19:00:00+00:00,2011-01-22 19:32:44+00:00
11,La Liga,Spain,22,2010/2011,69296,2011-01-29,20:00:00.000,Estadio José Rico Pérez,a576b0ed-1e6c-4f48-91da-7547e91363e9,2,86,45,00:41:45.230,Europe/Madrid,2011-01-29 19:00:00+00:00,2011-01-29 20:41:45+00:00
11,La Liga,Spain,22,2010/2011,69296,2011-01-29,20:00:00.000,Estadio José Rico Pérez,dbf349ab-9046-407e-a496-1bc1936bf25e,2,88,28,00:43:28.497,Europe/Madrid,2011-01-29 19:00:00+00:00,2011-01-29 20:43:28+00:00
11,La Liga,Spain,22,2010/2011,69276,2011-02-05,22:00:00.000,Spotify Camp Nou,3649120e-c9dc-40d7-918c-46d4d835a99e,1,16,11,00:16:11.244,Europe/Madrid,2011-02-05 21:00:00+00:00,2011-02-05 21:16:11+00:00
11,La Liga,Spain,22,2010/2011,69276,2011-02-05,22:00:00.000,Spotify Camp Nou,a66862ba-6d25-43b7-ada9-314ef811dc3a,1,27,44,00:27:44.622,Europe/Madrid,2011-02-05 21:00:00+00:00,2011-02-05 21:27:44+00:00
11,La Liga,Spain,22,2010/2011,69276,2011-02-05,22:00:00.000,Spotify Camp Nou,a06fadb1-1859-4c40-b14d-b1e37806ca97,2,78,32,00:33:32.346,Europe/Madrid,2011-02-05 21:00:00+00:00,2011-02-05 22:33:32+00:00
11,La Liga,Spain,22,2010/2011,69282,2011-02-20,21:00:00.000,Spotify Camp Nou,5d2d9a1c-d54a-46ea-bd91-bce9b9734679,2,77,2,00:32:02.122,Europe/Madrid,2011-02-20 20:00:00+00:00,2011-02-20 21:32:02+00:00
11,La Liga,Spain,22,2010/2011,69283,2011-02-26,20:00:00.000,Estadi Mallorca Son Moix,641af54f-5a63-4ec7-8099-8bd0ecd432dc,1,37,30,00:37:30.449,Europe/Madrid,2011-02-26 19:00:00+00:00,2011-02-26 19:37:30+00:00
11,La Liga,Spain,22,2010/2011,69274,2011-03-02,22:00:00.000,Estadio de Mestalla,f3f56416-a9d4-4f02-9a36-667e4d88704d,2,76,5,00:31:05.397,Europe/Madrid,2011-03-02 21:00:00+00:00,2011-03-02 22:31:05+00:00
11,La Liga,Spain,22,2010/2011,69305,2011-04-09,20:00:00.000,Spotify Camp Nou,64d44737-1461-44f7-91db-ddfdc366dc65,2,52,50,00:07:50.088,Europe/Madrid,2011-04-09 18:00:00+00:00,2011-04-09 19:07:50+00:00
11,La Liga,Spain,22,2010/2011,69305,2011-04-09,20:00:00.000,Spotify Camp Nou,0c3a31d4-b1c2-4964-9f2f-7b991e87dace,2,91,52,00:46:52.240,Europe/Madrid,2011-04-09 18:00:00+00:00,2011-04-09 19:46:52+00:00
11,La Liga,Spain,22,2010/2011,69245,2011-04-16,22:00:00.000,Estadio Santiago Bernabéu,b68d2af2-8073-41cf-ac37-1abca76f8424,2,52,4,00:07:04.415,Europe/Madrid,2011-04-16 20:00:00+00:00,2011-04-16 21:07:04+00:00
11,La Liga,Spain,22,2010/2011,69271,2011-04-23,20:00:00.000,Spotify Camp Nou,46430760-95be-4fe6-ac16-5fb9973925f3,2,88,24,00:43:24.632,Europe/Madrid,2011-04-23 18:00:00+00:00,2011-04-23 19:43:24+00:00
11,La Liga,Spain,23,2011/2012,69268,2011-08-29,21:00:00.000,Spotify Camp Nou,effd20cd-cdbf-481c-a272-a247cd013558,2,51,5,00:06:05.842,Europe/Madrid,2011-08-29 19:00:00+00:00,2011-08-29 20:06:05+00:00
11,La Liga,Spain,23,2011/2012,69268,2011-08-29,21:00:00.000,Spotify Camp Nou,435ca2e1-77e7-43db-bd08-30b6ab27fda9,2,73,54,00:28:54.119,Europe/Madrid,2011-08-29 19:00:00+00:00,2011-08-29 20:28:54+00:00
11,La Liga,Spain,23,2011/2012,70220,2011-09-17,20:00:00.000,Spotify Camp Nou,dc8d7b2e-63db-40c1-81d4-e36958199625,1,4,16,00:04:16.874,Europe/Madrid,2011-09-17 18:00:00+00:00,2011-09-17 18:04:16+00:00
11,La Liga,Spain,23,2011/2012,70220,2011-09-17,20:00:00.000,Spotify Camp Nou,4d1822cf-9585-4a59-9915-618b7049d173,1,40,26,00:40:26.800,Europe/Madrid,2011-09-17 18:00:00+00:00,2011-09-17 18:40:26+00:00
11,La Liga,Spain,23,2011/2012,70220,2011-09-17,20:00:00.000,Spotify Camp Nou,77e94040-57a0-4a17-a007-603c71480495,2,78,4,00:33:04.692,Europe/Madrid,2011-09-17 18:00:00+00:00,2011-09-17 19:33:04+00:00
11,La Liga,Spain,23,2011/2012,69297,2011-09-24,22:00:00.000,Spotify Camp Nou,34df1102-85c2-4e0f-b676-11c0b057e0e1,1,25,38,00:25:38.136,Europe/Madrid,2011-09-24 20:00:00+00:00,2011-09-24 20:25:38+00:00
11,La Liga,Spain,23,2011/2012,69297,2011-09-24,22:00:00.000,Spotify Camp Nou,c4ccb02a-7da6-4318-805c-9d7e273bd404,2,77,50,00:32:50.173,Europe/Madrid,2011-09-24 20:00:00+00:00,2011-09-24 21:32:50+00:00
11,La Liga,Spain,23,2011/2012,69297,2011-09-24,22:00:00.000,Spotify Camp Nou,1df4b83c-3cff-456d-8632-3ec8cfd0f5cb,2,90,39,00:45:39.835,Europe/Madrid,2011-09-24 20:00:00+00:00,2011-09-24 21:45:39+00:00
11,La Liga,Spain,23,2011/2012,69293,2011-10-15,20:00:00.000,Spotify Camp Nou,f6303dc6-bfe8-4cc8-9bce-7be8c551fca1,1,10,16,00:10:16.568,Europe/Madrid,2011-10-15 18:00:00+00:00,2011-10-15 18:10:16+00:00
11,La Liga,Spain,23,2011/2012,69293,2011-10-15,20:00:00.000,Spotify Camp Nou,5f304c44-bece-431c-943e-d10923a58d31,2,67,49,00:22:49.230,Europe/Madrid,2011-10-15 18:00:00+00:00,2011-10-15 19:22:49+00:00
11,La Liga,Spain,23,2011/2012,69314,2011-10-29,20:00:00.000,Spotify Camp Nou,cca991c9-7c5a-4609-b20c-9f4d22eef466,1,12,51,00:12:51.044,Europe/Madrid,2011-10-29 18:00:00+00:00,2011-10-29 18:12:51+00:00
11,La Liga,Spain,23,2011/2012,69314,2011-10-29,20:00:00.000,Spotify Camp Nou,996ec390-f305-4185-b98f-c171309df1e3,1,20,54,00:20:54.195,Europe/Madrid,2011-10-29 18:00:00+00:00,2011-10-29 18:20:54+00:00
11,La Liga,Spain,23,2011/2012,69314,2011-10-29,20:00:00.000,Spotify Camp Nou,358f8f3c-9daf-4f42-8e57-ba736d185eb4,1,29,21,00:29:21.625,Europe/Madrid,2011-10-29 18:00:00+00:00,2011-10-29 18:29:21+00:00
11,La Liga,Spain,23,2011/2012,69330,2011-11-06,20:00:00.000,Estadio San Mamés,8c4f98f3-d39d-46b0-a3db-5a3fb1d48545,2,90,27,00:45:27.854,Europe/Madrid,2011-11-06 19:00:00+00:00,2011-11-06 20:45:27+00:00
11,La Liga,Spain,23,2011/2012,69331,2011-11-19,20:00:00.000,Spotify Camp Nou,21f50951-01cf-40a4-a0a6-7de0b64a1340,1,42,33,00:42:33.401,Europe/Madrid,2011-11-19 19:00:00+00:00,2011-11-19 19:42:33+00:00
11,La Liga,Spain,23,2011/2012,69332,2011-11-29,21:00:00.000,Spotify Camp Nou,911e74ab-4515-416c-b673-f3a780ab2f97,2,49,3,00:04:03.940,Europe/Madrid,2011-11-29 20:00:00+00:00,2011-11-29 21:04:03+00:00
11,La Liga,Spain,23,2011/2012,69333,2011-12-03,20:00:00.000,Spotify Camp Nou,a03f4f3d-428c-467e-a274-e7d3eef4cd2e,2,54,40,00:09:40.510,Europe/Madrid,2011-12-03 19:00:00+00:00,2011-12-03 20:09:40+00:00
11,La Liga,Spain,23,2011/2012,69327,2012-01-15,21:30:00.000,Spotify Camp Nou,b59f58c0-39c9-49b1-88b5-a4f33ef0080c,1,11,47,00:11:47.947,Europe/Madrid,2012-01-15 20:30:00+00:00,2012-01-15 20:41:47+00:00
11,La Liga,Spain,23,2011/2012,69327,2012-01-15,21:30:00.000,Spotify Camp Nou,035e3e81-4737-4e63-ba0e-5e90045e8711,2,85,32,00:40:32.152,Europe/Madrid,2012-01-15 20:30:00+00:00,2012-01-15 22:10:32+00:00
11,La Liga,Spain,23,2011/2012,69335,2012-01-22,18:00:00.000,Estadio La Rosaleda,b7e75a6a-c647-438f-b613-86a731aa5c5d,1,32,15,00:32:15.831,Europe/Madrid,2012-01-22 17:00:00+00:00,2012-01-22 17:32:15+00:00
11,La Liga,Spain,23,2011/2012,69335,2012-01-22,18:00:00.000,Estadio La Rosaleda,76d18b37-3247-4215-a503-a55b8a4076ae,2,50,19,00:05:19.343,Europe/Madrid,2012-01-22 17:00:00+00:00,2012-01-22 18:05:19+00:00
11,La Liga,Spain,23,2011/2012,69335,2012-01-22,18:00:00.000,Estadio La Rosaleda,d464971a-46b2-4658-a99d-1f696ef0a879,2,80,57,00:35:57.679,Europe/Madrid,2012-01-22 17:00:00+00:00,2012-01-22 18:35:57+00:00
11,La Liga,Spain,23,2011/2012,69316,2012-02-04,22:00:00.000,Spotify Camp Nou,fdc97995-63b5-4619-91ee-f8baa7ce440f,2,71,47,00:26:47.070,Europe/Madrid,2012-02-04 21:00:00+00:00,2012-02-04 22:26:47+00:00
11,La Liga,Spain,23,2011/2012,69328,2012-02-19,21:30:00.000,Spotify Camp Nou,c1685214-ece0-4956-aa93-6e7fcebdf300,1,21,33,00:21:33.812,Europe/Madrid,2012-02-19 20:30:00+00:00,2012-02-19 20:51:33+00:00
11,La Liga,Spain,23,2011/2012,69328,2012-02-19,21:30:00.000,Spotify Camp Nou,ac576891-c2d5-4afb-8c85-e5b9f11ecd78,1,26,54,00:26:54.760,Europe/Madrid,2012-02-19 20:30:00+00:00,2012-02-19 20:56:54+00:00
11,La Liga,Spain,23,2011/2012,69328,2012-02-19,21:30:00.000,Spotify Camp Nou,3013f519-3e93-4f47-8f6b-2bfba7ff031e,2,75,12,00:30:12.271,Europe/Madrid,2012-02-19 20:30:00+00:00,2012-02-19 22:00:12+00:00
11,La Liga,Spain,23,2011/2012,69328,2012-02-19,21:30:00.000,Spotify Camp Nou,c6d2b90b-69ff-49a6-96dd-85c7badeba08,2,84,36,00:39:36.448,Europe/Madrid,2012-02-19 20:30:00+00:00,2012-02-19 22:09:36+00:00
11,La Liga,Spain,23,2011/2012,69337,2012-02-26,21:30:00.000,Estadio Vicente Calderón,403bce09-5392-4b90-ab17-91d36a57a4d2,2,80,37,00:35:37.000,Europe/Madrid,2012-02-26 20:30:00+00:00,2012-02-26 22:05:37+00:00
11,La Liga,Spain,23,2011/2012,69322,2012-03-11,18:00:00.000,Campos de Sport de El Sardinero,1b5afb01-3760-4e5d-aa13-b7d02527017a,1,28,20,00:28:20.783,Europe/Madrid,2012-03-11 17:00:00+00:00,2012-03-11 17:28:20+00:00
11,La Liga,Spain,23,2011/2012,69322,2012-03-11,18:00:00.000,Campos de Sport de El Sardinero,ed5fe70a-631f-492a-ab4a-d312079f021e,2,55,47,00:10:47.932,Europe/Madrid,2012-03-11 17:00:00+00:00,2012-03-11 18:10:47+00:00
11,La Liga,Spain,23,2011/2012,69326,2012-03-17,20:00:00.000,Estadio Ramón Sánchez Pizjuán,d5c1201f-f065-4b24-97fc-41d71371ce5a,1,24,44,00:24:44.965,Europe/Madrid,2012-03-17 19:00:00+00:00,2012-03-17 19:24:44+00:00
11,La Liga,Spain,23,2011/2012,70225,2012-03-20,21:00:00.000,Spotify Camp Nou,0c183579-79f5-412c-8514-7b9d7a2c2851,1,16,16,00:16:16.637,Europe/Madrid,2012-03-20 20:00:00+00:00,2012-03-20 20:16:16+00:00
11,La Liga,Spain,23,2011/2012,70225,2012-03-20,21:00:00.000,Spotify Camp Nou,7c554e7b-9e6e-4165-b441-278d2933524e,2,66,49,00:21:49.206,Europe/Madrid,2012-03-20 20:00:00+00:00,2012-03-20 21:21:49+00:00
11,La Liga,Spain,23,2011/2012,70225,2012-03-20,21:00:00.000,Spotify Camp Nou,89a19724-13e4-4230-b0a9-d09ff1e0f6c4,2,85,18,00:40:18.184,Europe/Madrid,2012-03-20 20:00:00+00:00,2012-03-20 21:40:18+00:00
11,La Liga,Spain,23,2011/2012,69325,2012-03-24,18:00:00.000,Estadi Mallorca Son Moix,c1b3d28b-e637-4a31-a021-6d7d7e5de4e0,1,24,38,00:24:38.093,Europe/Madrid,2012-03-24 17:00:00+00:00,2012-03-24 17:24:38+00:00
11,La Liga,Spain,23,2011/2012,69323,2012-03-31,22:00:00.000,Spotify Camp Nou,0ebdb4a1-0c69-44e3-a77f-1b98089a73fd,2,57,51,00:12:51.896,Europe/Madrid,2012-03-31 20:00:00+00:00,2012-03-31 21:12:51+00:00
11,La Liga,Spain,23,2011/2012,70219,2012-04-07,20:00:00.000,Estadio de la Romareda,76f93e07-837b-4c77-9d75-e3b502fe1fd9,1,38,8,00:38:08.598,Europe/Madrid,2012-04-07 18:00:00+00:00,2012-04-07 18:38:08+00:00
11,La Liga,Spain,23,2011/2012,70219,2012-04-07,20:00:00.000,Estadio de la Romareda,15ccef1d-4322-4622-98f4-758ebd64e645,2,85,5,00:40:05.944,Europe/Madrid,2012-04-07 18:00:00+00:00,2012-04-07 19:40:05+00:00
11,La Liga,Spain,23,2011/2012,69343,2012-04-10,21:00:00.000,Spotify Camp Nou,bc486be2-30fd-4446-a27f-80a14c8406d3,1,43,34,00:43:34.207,Europe/Madrid,2012-04-10 19:00:00+00:00,2012-04-10 19:43:34+00:00
11,La Liga,Spain,23,2011/2012,70221,2012-04-14,22:00:00.000,Estadio Ciudad de Valencia,35bf3a31-1294-409d-835e-03b343ee3abf,2,63,13,00:18:13.365,Europe/Madrid,2012-04-14 20:00:00+00:00,2012-04-14 21:18:13+00:00
11,La Liga,Spain,23,2011/2012,70221,2012-04-14,22:00:00.000,Estadio Ciudad de Valencia,2f24304f-ba4e-4dae-9819-2120bef558c1,2,71,38,00:26:38.882,Europe/Madrid,2012-04-14 20:00:00+00:00,2012-04-14 21:26:38+00:00
11,La Liga,Spain,23,2011/2012,70224,2012-04-29,21:30:00.000,Estadio de Vallecas,9dcd3784-89fd-49d7-bace-19b7ad46774a,1,15,30,00:15:30.265,Europe/Madrid,2012-04-29 19:30:00+00:00,2012-04-29 19:45:30+00:00
11,La Liga,Spain,23,2011/2012,70224,2012-04-29,21:30:00.000,Estadio de Vallecas,5d533813-6856-431c-aaed-8deca768e0c3,2,88,47,00:43:47.579,Europe/Madrid,2012-04-29 19:30:00+00:00,2012-04-29 21:13:47+00:00
11,La Liga,Spain,23,2011/2012,69340,2012-05-02,20:00:00.000,Spotify Camp Nou,4f3a27e3-d10d-49ea-887f-faeffa1e4c63,1,34,13,00:34:13.633,Europe/Madrid,2012-05-02 18:00:00+00:00,2012-05-02 18:34:13+00:00
11,La Liga,Spain,23,2011/2012,69340,2012-05-02,20:00:00.000,Spotify Camp Nou,d21b7eeb-e20e-4424-b7dd-2b469cedc7c1,2,58,46,00:13:46.229,Europe/Madrid,2012-05-02 18:00:00+00:00,2012-05-02 19:13:46+00:00
11,La Liga,Spain,23,2011/2012,69340,2012-05-02,20:00:00.000,Spotify Camp Nou,d3b73047-3292-48ea-93d1-f854e221a4d6,2,63,53,00:18:53.049,Europe/Madrid,2012-05-02 18:00:00+00:00,2012-05-02 19:18:53+00:00
11,La Liga,Spain,23,2011/2012,69320,2012-05-05,21:00:00.000,Spotify Camp Nou,5bceb58d-40e4-4a5d-afb2-0efe30b7c426,1,11,4,00:11:04.494,Europe/Madrid,2012-05-05 19:00:00+00:00,2012-05-05 19:11:04+00:00
11,La Liga,Spain,23,2011/2012,69320,2012-05-05,21:00:00.000,Spotify Camp Nou,a888cd86-b0bd-442d-87b1-9ee9a5ed728e,2,63,38,00:18:38.124,Europe/Madrid,2012-05-05 19:00:00+00:00,2012-05-05 20:18:38+00:00
11,La Liga,Spain,23,2011/2012,69320,2012-05-05,21:00:00.000,Spotify Camp Nou,94fb96bc-e49c-43d0-a2e3-7de159cb771b,2,73,45,00:28:45.891,Europe/Madrid,2012-05-05 19:00:00+00:00,2012-05-05 20:28:45+00:00
11,La Liga,Spain,23,2011/2012,69320,2012-05-05,21:00:00.000,Spotify Camp Nou,430ac2a9-1135-4525-8a29-fa212daef93b,2,78,29,00:33:29.852,Europe/Madrid,2012-05-05 19:00:00+00:00,2012-05-05 20:33:29+00:00
11,La Liga,Spain,24,2012/2013,70259,2012-08-19,21:00:00.000,Spotify Camp Nou,c0831dfe-b3e2-4461-abad-bfef78529093,1,10,27,00:10:27.575,Europe/Madrid,2012-08-19 19:00:00+00:00,2012-08-19 19:10:27+00:00
11,La Liga,Spain,24,2012/2013,70259,2012-08-19,21:00:00.000,Spotify Camp Nou,068f6d86-99c8-490c-ab6b-d02261b7de60,1,15,4,00:15:04.399,Europe/Madrid,2012-08-19 19:00:00+00:00,2012-08-19 19:15:04+00:00
11,La Liga,Spain,24,2012/2013,70262,2012-08-26,19:00:00.000,Estadio El Sadar,bafe36bb-9bb3-42e7-9ad1-636a55ae3782,2,74,56,00:29:56.148,Europe/Madrid,2012-08-26 17:00:00+00:00,2012-08-26 18:29:56+00:00
11,La Liga,Spain,24,2012/2013,70262,2012-08-26,19:00:00.000,Estadio El Sadar,a16a937b-80c8-4fdc-a9f4-b4b8a48ad495,2,79,20,00:34:20.178,Europe/Madrid,2012-08-26 17:00:00+00:00,2012-08-26 18:34:20+00:00
11,La Liga,Spain,24,2012/2013,70292,2012-09-15,20:00:00.000,Coliseum Alfonso Pérez,288dc3f9-ea9d-4c2d-82dc-97db1565d6d6,2,73,24,00:28:24.649,Europe/Madrid,2012-09-15 18:00:00+00:00,2012-09-15 19:28:24+00:00
11,La Liga,Spain,24,2012/2013,70292,2012-09-15,20:00:00.000,Coliseum Alfonso Pérez,2f33d393-506d-4da2-adff-f0a462132636,2,77,14,00:32:14.328,Europe/Madrid,2012-09-15 18:00:00+00:00,2012-09-15 19:32:14+00:00
11,La Liga,Spain,24,2012/2013,70300,2012-10-07,19:50:00.000,Spotify Camp Nou,9acdae4c-a591-4629-9c4b-6875b660908f,1,30,2,00:30:02.777,Europe/Madrid,2012-10-07 17:50:00+00:00,2012-10-07 18:20:02+00:00
11,La Liga,Spain,24,2012/2013,70300,2012-10-07,19:50:00.000,Spotify Camp Nou,237751d6-fbcd-406b-8e9c-93dfe6a86d26,2,60,12,00:15:12.290,Europe/Madrid,2012-10-07 17:50:00+00:00,2012-10-07 19:05:12+00:00
11,La Liga,Spain,24,2012/2013,70304,2012-10-20,22:00:00.000,Estadio Abanca-Riazor,de18732a-5266-4914-a9d2-991c0cf37040,1,17,10,00:17:10.485,Europe/Madrid,2012-10-20 20:00:00+00:00,2012-10-20 20:17:10+00:00
11,La Liga,Spain,24,2012/2013,70304,2012-10-20,22:00:00.000,Estadio Abanca-Riazor,b8f0ea95-6203-4057-8429-b08326f5e7ff,1,42,30,00:42:30.885,Europe/Madrid,2012-10-20 20:00:00+00:00,2012-10-20 20:42:30+00:00
11,La Liga,Spain,24,2012/2013,70304,2012-10-20,22:00:00.000,Estadio Abanca-Riazor,d5404153-1075-49a7-98c8-41e45c08cb57,2,76,1,00:31:01.218,Europe/Madrid,2012-10-20 20:00:00+00:00,2012-10-20 21:31:01+00:00
11,La Liga,Spain,24,2012/2013,70276,2012-10-27,22:00:00.000,Estadio de Vallecas,3f61cee5-5578-452b-8604-f2857df72e1c,2,47,13,00:02:13.635,Europe/Madrid,2012-10-27 20:00:00+00:00,2012-10-27 21:02:13+00:00
11,La Liga,Spain,24,2012/2013,70276,2012-10-27,22:00:00.000,Estadio de Vallecas,633d4484-4ae5-4a33-9440-2cd043bc7828,2,88,13,00:43:13.945,Europe/Madrid,2012-10-27 20:00:00+00:00,2012-10-27 21:43:13+00:00
11,La Liga,Spain,24,2012/2013,266724,2012-11-11,17:50:00.000,Estadi Mallorca Son Moix,4dfff862-2822-4bfd-a57f-a31d647b9080,1,43,5,00:43:05.041,Europe/Madrid,2012-11-11 16:50:00+00:00,2012-11-11 17:33:05+00:00
11,La Liga,Spain,24,2012/2013,266724,2012-11-11,17:50:00.000,Estadi Mallorca Son Moix,0aac36bc-6687-457c-908e-4701bc4ce95a,2,69,17,00:24:17.110,Europe/Madrid,2012-11-11 16:50:00+00:00,2012-11-11 18:14:17+00:00
11,La Liga,Spain,24,2012/2013,70309,2012-11-17,20:00:00.000,Spotify Camp Nou,a47a9f43-2f7d-47e7-8691-0052121d0a79,1,15,8,00:15:08.497,Europe/Madrid,2012-11-17 19:00:00+00:00,2012-11-17 19:15:08+00:00
11,La Liga,Spain,24,2012/2013,70309,2012-11-17,20:00:00.000,Spotify Camp Nou,8bae45a7-8b29-4aa1-bd66-c301a927f558,2,59,51,00:14:51.655,Europe/Madrid,2012-11-17 19:00:00+00:00,2012-11-17 20:14:51+00:00
11,La Liga,Spain,24,2012/2013,70280,2012-11-25,21:00:00.000,Estadio Ciudad de Valencia,4b47628f-690f-46c8-a916-5249b7edd556,2,46,30,00:01:30.678,Europe/Madrid,2012-11-25 20:00:00+00:00,2012-11-25 21:01:30+00:00
11,La Liga,Spain,24,2012/2013,70280,2012-11-25,21:00:00.000,Estadio Ciudad de Valencia,cd196acf-1386-4726-8a37-9b8270888c77,2,51,7,00:06:07.019,Europe/Madrid,2012-11-25 20:00:00+00:00,2012-11-25 21:06:07+00:00
11,La Liga,Spain,24,2012/2013,70263,2012-12-01,20:00:00.000,Spotify Camp Nou,208c42b6-d155-4a86-a613-0e1d21addfc4,1,24,25,00:24:25.280,Europe/Madrid,2012-12-01 19:00:00+00:00,2012-12-01 19:24:25+00:00
11,La Liga,Spain,24,2012/2013,70263,2012-12-01,20:00:00.000,Spotify Camp Nou,c840d6de-3c4f-4600-b948-9cc0c6b00637,2,69,24,00:24:24.330,Europe/Madrid,2012-12-01 19:00:00+00:00,2012-12-01 20:24:24+00:00
11,La Liga,Spain,24,2012/2013,70295,2012-12-09,21:00:00.000,Estadio Benito Villamarín,a3ace7fe-8cbe-4bd7-b1a4-55a68bff9644,1,15,9,00:15:09.605,Europe/Madrid,2012-12-09 20:00:00+00:00,2012-12-09 20:15:09+00:00
11,La Liga,Spain,24,2012/2013,70295,2012-12-09,21:00:00.000,Estadio Benito Villamarín,4ec384cf-5136-470f-8bcc-e14a8afe0553,1,24,27,00:24:27.056,Europe/Madrid,2012-12-09 20:00:00+00:00,2012-12-09 20:24:27+00:00
11,La Liga,Spain,24,2012/2013,70296,2012-12-16,21:00:00.000,Spotify Camp Nou,58a45124-dd55-40b8-8ca2-da6a89371342,2,56,54,00:11:54.757,Europe/Madrid,2012-12-16 20:00:00+00:00,2012-12-16 21:11:54+00:00
11,La Liga,Spain,24,2012/2013,70296,2012-12-16,21:00:00.000,Spotify Camp Nou,f5879ac5-2e39-44e1-9cdd-0f8f2ee0d3f1,2,87,14,00:42:14.784,Europe/Madrid,2012-12-16 20:00:00+00:00,2012-12-16 21:42:14+00:00
11,La Liga,Spain,24,2012/2013,266015,2012-12-22,18:00:00.000,Estadio Municipal José Zorrilla,533f51ea-2e5e-4ebd-b08c-62ac2187f34c,2,58,51,00:13:51.794,Europe/Madrid,2012-12-22 17:00:00+00:00,2012-12-22 18:13:51+00:00
11,La Liga,Spain,24,2012/2013,266433,2013-01-06,19:00:00.000,Spotify Camp Nou,dadbf966-df68-40e6-b546-983fb0916c7f,1,28,30,00:28:30.017,Europe/Madrid,2013-01-06 18:00:00+00:00,2013-01-06 18:28:30+00:00
11,La Liga,Spain,24,2012/2013,266827,2013-01-13,21:00:00.000,Estadio La Rosaleda,7e233d33-b894-47c7-b0bd-59bf70cc6815,1,26,32,00:26:32.995,Europe/Madrid,2013-01-13 20:00:00+00:00,2013-01-13 20:26:32+00:00
11,La Liga,Spain,24,2012/2013,70287,2013-01-19,18:00:00.000,Reale Arena,4be65f1e-e94e-4207-a9d2-267274b95acf,1,6,8,00:06:08.294,Europe/Madrid,2013-01-19 17:00:00+00:00,2013-01-19 17:06:08+00:00
11,La Liga,Spain,24,2012/2013,70260,2013-01-27,19:00:00.000,Spotify Camp Nou,3eb4da6e-e6aa-49a5-98e5-a64988047d68,1,10,17,00:10:17.384,Europe/Madrid,2013-01-27 18:00:00+00:00,2013-01-27 18:10:17+00:00
11,La Liga,Spain,24,2012/2013,70260,2013-01-27,19:00:00.000,Spotify Camp Nou,6648cdb0-47e9-4445-aa42-655953ebb4cf,1,27,9,00:27:09.693,Europe/Madrid,2013-01-27 18:00:00+00:00,2013-01-27 18:27:09+00:00
11,La Liga,Spain,24,2012/2013,70260,2013-01-27,19:00:00.000,Spotify Camp Nou,54c22f06-051e-47f7-95dc-ac849f5eca74,2,55,37,00:10:37.407,Europe/Madrid,2013-01-27 18:00:00+00:00,2013-01-27 19:10:37+00:00
11,La Liga,Spain,24,2012/2013,70260,2013-01-27,19:00:00.000,Spotify Camp Nou,d12869e4-322c-4b97-a27b-599ad262e701,2,57,2,00:12:02.183,Europe/Madrid,2013-01-27 18:00:00+00:00,2013-01-27 19:12:02+00:00
11,La Liga,Spain,24,2012/2013,70282,2013-02-03,19:00:00.000,Estadio de Mestalla,ce3166ef-5c42-4881-99fb-4a5833d38cce,1,38,23,00:38:23.165,Europe/Madrid,2013-02-03 18:00:00+00:00,2013-02-03 18:38:23+00:00
11,La Liga,Spain,24,2012/2013,70297,2013-02-10,12:00:00.000,Spotify Camp Nou,74dbaf17-296f-494c-ad18-82176c17d01b,1,12,51,00:12:51.461,Europe/Madrid,2013-02-10 11:00:00+00:00,2013-02-10 11:12:51+00:00
